Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0001

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
388000,12416000,0.443428,0.503078,18.1916,1.56636,11.9383,10.8034,8.46737,1.35755,0.521382,0.581996,
390000,12480000,0.443704,0.497344,18.2119,0.918142,11.9557,10.8107,8.47718,0.771518,0.360976,0.342696,
392000,12544000,0.443992,0.500078,18.2248,0.538728,11.9684,10.8146,8.48198,0.483359,0.171833,0.164517,
394000,12608000,0.444306,0.505813,18.2408,0.565093,11.9833,10.8198,8.48884,0.512882,0.187238,0.145686,
396000,12672000,0.444581,0.498781,18.2519,0.602031,11.9963,10.8221,8.49138,0.530067,0.204901,0.198712,
398000,12736000,0.444902,0.5085,18.2775,1.88763,12.0165,10.8326,8.50443,1.66774,0.665797,0.581789,
400000,12800000,0.445188,0.502141,18.3002,2.00527,12.0356,10.841,8.51551,1.75991,0.73096,0.624115,
402000,12864000,0.445467,0.501328,18.3097,0.910728,12.0481,10.8421,8.51683,0.774711,0.374482,0.298349,
404000,12928000,0.445735,0.499594,18.3289,0.612617,12.0645,10.8495,8.52569,0.530918,0.205789,0.226,
406000,12992000,0.446014,0.502234,18.3411,0.45545,12.0787,10.8519,8.52865,0.382134,0.181902,0.168284,
408000,13056000,0.446313,0.507156,18.3646,0.855988,12.0969,10.8617,8.54083,0.668354,0.37679,0.379536,
410000,13120000,0.446576,0.500094,18.388,0.58872,12.1143,10.8719,8.55364,0.494331,0.240483,0.210705,
412000,13184000,0.446848,0.502625,18.4025,0.479894,12.1285,10.8763,8.55889,0.448378,0.132797,0.107797,
414000,13248000,0.447106,0.500313,18.4193,0.585271,12.1433,10.8825,8.56628,0.523075,0.185109,0.186198,
416000,13312000,0.447377,0.503422,18.4293,0.666252,12.1558,10.8839,8.56833,0.592873,0.233061,0.19513,
418000,13376000,0.447609,0.495844,18.4435,0.848134,12.17,10.888,8.57349,0.713229,0.322253,0.326784,
420000,13440000,0.447851,0.498547,18.4711,0.370552,12.1891,10.9007,8.58963,0.288262,0.152089,0.176303,
422000,13504000,0.448084,0.496844,18.4887,0.842509,12.2039,10.9072,8.59808,0.722716,0.318817,0.293018,
424000,13568000,0.44836,0.506781,18.5057,0.498839,12.2191,10.9133,8.60544,0.417793,0.180628,0.204115,
426000,13632000,0.448597,0.498734,18.5218,0.472726,12.2335,10.9189,8.61256,0.339448,0.199187,0.261858,
428000,13696000,0.448853,0.503344,18.548,0.685295,12.255,10.9295,8.62494,0.613478,0.231876,0.198766,
430000,13760000,0.449115,0.50525,18.5653,0.593329,12.2706,10.9356,8.63213,0.508315,0.194607,0.236184,
432000,13824000,0.44938,0.506266,18.5782,2.74557,12.2832,10.9395,8.6371,2.29542,0.95571,1.1644,
434000,13888000,0.449606,0.498594,18.5972,0.649992,12.3007,10.9461,8.64469,0.58536,0.196947,0.20262,
436000,13952000,0.449831,0.498516,18.615,0.956217,12.3161,10.9527,8.65289,0.811994,0.379082,0.333638,
438000,14016000,0.450062,0.500453,18.6293,0.48766,12.3288,10.9576,8.65919,0.413876,0.186977,0.177648,
440000,14080000,0.450319,0.506547,18.6475,0.629565,12.3438,10.9648,8.66806,0.553609,0.223545,0.199741,
