VeryHighEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
Actor Learning Rate:,0.0005
Optimizer Type:,Momentum
Momentum Coeff:,0.95
Entropy Coeff:,0.1
Baseline Type:,Critic Network
Critic Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-85, Activation-RELU,Layer 2,Neurons-1, Activation-LINEAR,
Critic Learning Rate:,0.015
Critic Optimizer Type:,SDG

Workers:,8, Batch Size:,32


Batches,Hands,TotalAvgScore,RecentAvgScore,RecentAvgEntropy,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
1740000,55680000,0.579444,0.68925,2.47993,36.0304,2.21446,23.9023,20.1373,17.9264,1.40087,1.37374,1.02675,
1742000,55744000,0.579565,0.684687,2.48283,36.0477,1.86987,23.9137,20.1472,17.9348,1.1446,1.05331,1.0377,
1744000,55808000,0.579676,0.676781,2.49797,36.0581,1.95238,23.9217,20.1533,17.9385,1.29335,1.17064,0.876727,
1746000,55872000,0.579788,0.677625,2.51337,36.0649,1.27144,23.93,20.1557,17.9383,0.829762,0.762919,0.588222,
1748000,55936000,0.579898,0.675844,2.53105,36.0869,1.13098,23.9459,20.1681,17.9472,0.841988,0.637244,0.405072,
1750000,56000000,0.580009,0.677031,2.5183,36.1124,1.36364,23.963,20.182,17.9602,0.906747,0.792905,0.639245,
1752000,56064000,0.580126,0.682703,2.47478,36.1316,1.35798,23.9759,20.1927,17.9696,1.06666,0.727506,0.420817,
1754000,56128000,0.580247,0.685781,2.48233,36.1507,1.28788,23.9897,20.2029,17.978,0.83476,0.769068,0.608557,
1756000,56192000,0.580366,0.684438,2.47285,36.1714,2.95666,24.0039,20.2142,17.988,2.17319,1.61993,1.18107,
1758000,56256000,0.58048,0.681313,2.48261,36.1853,1.54584,24.0147,20.2216,17.9931,1.00685,0.886062,0.768608,
1760000,56320000,0.580597,0.683094,2.4778,36.2027,1.01436,24.0277,20.2308,18.0006,0.656664,0.604864,0.481508,
1762000,56384000,0.58071,0.680313,2.49581,36.2168,0.838268,24.0375,20.2388,18.007,0.55943,0.477843,0.401743,
1764000,56448000,0.58083,0.68675,2.48775,36.2419,1.09061,24.054,20.2527,18.0197,0.738764,0.626157,0.501575,
1766000,56512000,0.580942,0.67925,2.47155,36.2546,1.78205,24.064,20.2594,18.0244,1.29604,0.850715,0.878775,
1768000,56576000,0.581055,0.681313,2.49154,36.2701,2.2349,24.0747,20.2682,18.0313,1.3236,1.18551,1.35552,
1770000,56640000,0.581167,0.680062,2.47751,36.2941,1.31102,24.0898,20.2819,18.0442,0.904927,0.760911,0.566482,
1772000,56704000,0.581289,0.689016,2.46731,36.3142,1.05184,24.1026,20.2933,18.0546,0.792362,0.517812,0.458697,
1774000,56768000,0.581402,0.68125,2.49468,36.327,1.02134,24.1117,20.3007,18.0599,0.710947,0.625255,0.383086,
1776000,56832000,0.581509,0.676484,2.49251,36.3528,1.35532,24.1274,20.3157,18.0739,0.976104,0.760468,0.552988,
1778000,56896000,0.581629,0.688281,2.48129,36.3711,1.11893,24.1394,20.3262,18.083,0.718695,0.690752,0.508266,
1780000,56960000,0.581748,0.687703,2.46307,36.3943,0.859463,24.1536,20.3397,18.0955,0.534564,0.471963,0.479759,
1782000,57024000,0.581857,0.678656,2.47649,36.3971,1.79871,24.1576,20.3409,18.0945,1.32355,1.03716,0.638663,
1784000,57088000,0.581963,0.676609,2.46202,36.4189,5.06466,24.172,20.3532,18.105,2.90874,3.29372,2.51821,
1786000,57152000,0.582077,0.683531,2.46376,36.4325,1.24948,24.1824,20.3605,18.1105,0.88686,0.713296,0.515644,
1788000,57216000,0.582185,0.678937,2.49282,36.442,3.71208,24.1902,20.3656,18.1134,2.36196,2.21898,1.81019,
1790000,57280000,0.582298,0.683203,2.48527,36.4605,1.15297,24.202,20.3762,18.1229,0.749976,0.712231,0.509506,
1792000,57344000,0.582415,0.6875,2.49287,36.4784,1.36633,24.2144,20.3863,18.131,0.931153,0.819349,0.573123,
1794000,57408000,0.582534,0.688359,2.4854,36.4903,1.35904,24.2236,20.3928,18.1352,0.936634,0.781506,0.599118,
1796000,57472000,0.582644,0.682203,2.4985,36.5148,0.884667,24.2386,20.4072,18.1485,0.590416,0.514808,0.411117,
1798000,57536000,0.582773,0.697937,2.46967,36.5415,3.43004,24.2552,20.4226,18.1627,2.529,1.87852,1.35665,
1800000,57600000,0.582896,0.693859,2.44125,36.5611,14.2327,24.2681,20.4338,18.1723,12.1649,6.91065,2.61287,
1802000,57664000,0.583008,0.683344,2.45656,36.5842,1.32971,24.283,20.4469,18.1842,1.02248,0.724102,0.445345,
1804000,57728000,0.583117,0.682,2.48122,36.6006,1.77716,24.2977,20.4545,18.1889,1.14867,1.054,0.853196,
1806000,57792000,0.583226,0.680797,2.47493,36.6146,1.37689,24.3077,20.4624,18.195,1.03159,0.748773,0.520548,
1808000,57856000,0.583335,0.682422,2.5015,36.62,2.33056,24.3153,20.464,18.1937,1.51141,1.57795,0.810708,
1810000,57920000,0.58344,0.677891,2.5139,36.6447,1.05165,24.3305,20.4784,18.207,0.747267,0.613919,0.413119,
1812000,57984000,0.583549,0.682219,2.4864,36.6696,0.902177,24.3482,20.4918,18.2185,0.578047,0.545075,0.427408,
1814000,58048000,0.58366,0.684078,2.48774,36.6908,1.13329,24.3635,20.5029,18.2282,0.765802,0.670361,0.498515,
1816000,58112000,0.583775,0.68875,2.4726,36.7109,1.1536,24.3759,20.5147,18.2388,0.75068,0.601388,0.636868,
1818000,58176000,0.583907,0.703047,2.45136,36.7376,1.34516,24.3927,20.5297,18.2532,0.984291,0.748037,0.530162,
1820000,58240000,0.584016,0.683594,2.44829,36.7548,2.36847,24.4043,20.5393,18.2615,1.52387,1.31513,1.24817,
1822000,58304000,0.584142,0.698703,2.42525,36.7778,2.60396,24.4182,20.5528,18.2741,1.21188,1.29205,1.90854,
1824000,58368000,0.584254,0.686609,2.43268,36.7862,1.10518,24.4257,20.5567,18.2764,0.73074,0.634832,0.533316,
1826000,58432000,0.58437,0.689672,2.42949,36.807,1.49824,24.4393,20.5685,18.2869,0.948137,0.923945,0.701493,
1828000,58496000,0.584484,0.688312,2.46213,36.8193,5.64591,24.4483,20.5753,18.292,3.18128,3.53737,3.0402,
1830000,58560000,0.584606,0.696172,2.46837,36.8471,1.53866,24.4689,20.5894,18.3046,0.979791,0.924555,0.743433,
1832000,58624000,0.584722,0.690813,2.45249,36.87,2.03797,24.4838,20.6023,18.3161,1.45617,1.1362,0.861367,
1834000,58688000,0.58482,0.675203,2.4787,36.8889,0.718808,24.4962,20.6127,18.326,0.488371,0.393495,0.3512,
1836000,58752000,0.584944,0.698125,2.4553,36.9135,2.35332,24.5115,20.6268,18.3392,1.70763,1.39179,0.827674,
1838000,58816000,0.585052,0.684609,2.47211,36.9315,1.72707,24.5253,20.6364,18.3463,1.30113,0.875838,0.723003,
1840000,58880000,0.585158,0.68275,2.46386,36.9528,1.52588,24.5396,20.6483,18.3565,1.05865,0.900722,0.629505,
1842000,58944000,0.58526,0.678781,2.46264,36.967,0.694741,24.5499,20.6562,18.3626,0.458565,0.417203,0.313568,
1844000,59008000,0.585372,0.688719,2.47278,36.985,1.29949,24.5621,20.6662,18.3711,0.875635,0.775788,0.565764,
1846000,59072000,0.585479,0.683547,2.48561,36.9984,5.27375,24.571,20.6741,18.3774,4.30097,2.67935,1.46121,
1848000,59136000,0.585589,0.687281,2.46836,37.0234,0.847741,24.5868,20.6882,18.3908,0.602631,0.47407,0.361603,
1850000,59200000,0.585701,0.689766,2.47324,37.0367,1.24059,24.5969,20.6954,18.396,0.902332,0.677319,0.515838,
1852000,59264000,0.585806,0.682844,2.45726,37.0596,2.38552,24.6112,20.7086,18.4081,1.9849,1.09571,0.741826,
1854000,59328000,0.585917,0.688625,2.45138,37.0734,2.46893,24.6209,20.7165,18.414,1.60695,1.63099,0.923682,
1856000,59392000,0.586024,0.684703,2.45825,37.0795,0.965186,24.6266,20.7199,18.4148,0.705546,0.549628,0.362904,
1858000,59456000,0.58614,0.693828,2.46023,37.1047,3.3938,24.6427,20.7341,18.4281,1.99862,2.14397,1.71079,
1860000,59520000,0.586255,0.693609,2.45528,37.1187,4.00912,24.6525,20.7422,18.4341,2.95572,2.3943,1.26651,
1862000,59584000,0.586361,0.684547,2.46893,37.126,0.910394,24.6598,20.7455,18.4351,0.612653,0.512236,0.437135,
1864000,59648000,0.586457,0.676172,2.49171,37.1389,1.96792,24.6688,20.753,18.4408,1.50677,1.04128,0.719795,
1866000,59712000,0.586576,0.697125,2.45572,37.1649,1.01174,24.6844,20.7681,18.4552,0.701304,0.582127,0.439221,
1868000,59776000,0.586693,0.695656,2.44419,37.1768,1.48024,24.6933,20.7749,18.4597,0.893357,0.909664,0.752021,
1870000,59840000,0.586807,0.693266,2.45642,37.1965,0.983953,24.7066,20.7858,18.4693,0.642261,0.571605,0.478469,
1872000,59904000,0.586923,0.695672,2.44596,37.2101,1.73734,24.716,20.7935,18.4754,1.34803,0.883463,0.648576,
1874000,59968000,0.587029,0.686328,2.47254,37.2265,1.62973,24.727,20.8028,18.4832,1.10411,0.879609,0.814404,
1876000,60032000,0.587147,0.697922,2.46797,37.2433,2.91559,24.7391,20.812,18.4905,2.50459,1.29963,0.733951,
1878000,60096000,0.587251,0.684828,2.464,37.2678,1.15467,24.7554,20.8257,18.5026,0.774948,0.707984,0.481116,
1880000,60160000,0.587357,0.686875,2.44788,37.2877,1.47403,24.7685,20.837,18.5126,0.973519,0.838165,0.722836,
1882000,60224000,0.587471,0.694562,2.44735,37.3068,1.07663,24.7806,20.848,18.5224,0.626577,0.646385,0.590528,
1884000,60288000,0.58759,0.699016,2.44534,37.3285,2.30772,24.795,20.86,18.5334,1.91336,1.1261,0.629696,
1886000,60352000,0.587703,0.69475,2.43835,37.3445,0.74807,24.8056,20.8693,18.541,0.499523,0.460168,0.313578,
1888000,60416000,0.587811,0.689625,2.44501,37.3553,2.90719,24.814,20.8754,18.5446,2.62502,1.13998,0.511355,
1890000,60480000,0.587921,0.691578,2.4487,37.378,1.44231,24.8289,20.8879,18.5563,0.896152,0.884036,0.704024,
1892000,60544000,0.58802,0.681594,2.45638,37.3913,1.24618,24.8381,20.8955,18.5622,0.872843,0.726358,0.513342,
1894000,60608000,0.588131,0.693125,2.45838,37.4167,1.14233,24.8542,20.9098,18.5758,0.739601,0.630176,0.600659,
1896000,60672000,0.588238,0.689453,2.46302,37.4322,1.71011,24.8657,20.9185,18.5818,1.20316,0.944073,0.765258,
1898000,60736000,0.588347,0.691406,2.44827,37.4564,5.53769,24.8821,20.932,18.5935,4.2841,2.92915,1.93199,
1900000,60800000,0.588447,0.684078,2.44462,37.4767,1.16737,24.8954,20.9434,18.6037,0.828369,0.704329,0.424815,
1902000,60864000,0.588553,0.689359,2.44234,37.4932,0.927848,24.9071,20.9528,18.6108,0.609547,0.54883,0.433752,
1904000,60928000,0.588664,0.694031,2.41991,37.5146,0.977909,24.9207,20.965,18.622,0.606124,0.524511,0.560186,
1906000,60992000,0.588775,0.694531,2.43121,37.5327,2.28689,24.9331,20.975,18.6304,1.44265,1.26403,1.24533,
1908000,61056000,0.588891,0.698953,2.42751,37.5467,1.58461,24.9427,20.9832,18.6366,1.22683,0.839232,0.549139,
1910000,61120000,0.589005,0.698234,2.42187,37.5664,1.58864,24.9568,20.9938,18.6455,1.15918,0.875691,0.642852,
1912000,61184000,0.589111,0.689969,2.42414,37.5815,1.26369,24.967,21.0024,18.6526,0.938754,0.689212,0.490544,
1914000,61248000,0.589216,0.689969,2.43337,37.5983,1.56789,24.978,21.0121,18.6608,0.911863,0.854408,0.946981,
1916000,61312000,0.589325,0.693609,2.43553,37.6174,1.87386,24.9904,21.0229,18.6704,1.35078,1.10065,0.689428,
1918000,61376000,0.589438,0.697062,2.43933,37.631,1.06148,25.0005,21.0304,18.676,0.722923,0.573211,0.52493,
1920000,61440000,0.589537,0.684906,2.44474,37.6446,1.58882,25.0101,21.038,18.6819,1.06514,1.02831,0.576539,
1922000,61504000,0.589644,0.692281,2.42852,37.6662,2.32899,25.0248,21.0497,18.6925,1.90365,1.04782,0.83809,
1924000,61568000,0.589754,0.695672,2.43121,37.6886,1.03844,25.039,21.0625,18.7042,0.713376,0.60827,0.4466,
1926000,61632000,0.589861,0.692828,2.40954,37.7099,1.35816,25.0533,21.0744,18.7147,0.865011,0.73893,0.741847,
1928000,61696000,0.58997,0.694344,2.40649,37.7138,1.98976,25.0578,21.0766,18.7141,1.22861,1.19104,1.01541,
1930000,61760000,0.590082,0.698656,2.40808,37.7344,2.98713,25.0714,21.0883,18.7242,2.2071,1.65462,1.14623,
1932000,61824000,0.590191,0.695656,2.4176,37.7526,1.74646,25.0846,21.0977,18.7326,1.17688,0.974712,0.845577,
1934000,61888000,0.590289,0.684219,2.42807,37.7733,1.20097,25.0988,21.1089,18.7425,0.796335,0.686727,0.580161,
1936000,61952000,0.590395,0.692906,2.41846,37.7929,1.16339,25.1113,21.1204,18.7525,0.742509,0.684457,0.577645,
1938000,62016000,0.590508,0.699609,2.40095,37.8118,1.04976,25.1246,21.1307,18.7612,0.744176,0.60406,0.428142,
1940000,62080000,0.590605,0.685125,2.42334,37.8273,1.62821,25.1348,21.1399,18.7684,1.10988,1.01942,0.616448,
1942000,62144000,0.590726,0.707734,2.40692,37.8433,0.983997,25.1456,21.1491,18.7758,0.605143,0.558185,0.538963,
1944000,62208000,0.590835,0.697094,2.41996,37.8596,1.27473,25.1571,21.1582,18.7831,0.867864,0.662006,0.658414,
1946000,62272000,0.590945,0.697438,2.42215,37.8685,0.934028,25.1647,21.1629,18.7854,0.655763,0.520926,0.413545,
1948000,62336000,0.591044,0.687312,2.42842,37.875,1.17312,25.1711,21.1662,18.7862,0.811756,0.669961,0.518086,
1950000,62400000,0.591153,0.697438,2.4379,37.9015,1.00016,25.1882,21.1812,18.7999,0.681537,0.563389,0.467352,
1952000,62464000,0.591256,0.692062,2.45691,37.9243,0.921024,25.2037,21.1941,18.8106,0.589541,0.511855,0.488602,
1954000,62528000,0.591355,0.687625,2.43357,37.9488,1.65483,25.22,21.2078,18.8226,1.32993,0.819132,0.54659,
1956000,62592000,0.591457,0.691188,2.42467,37.9633,1.37385,25.2304,21.216,18.8286,0.898086,0.845511,0.604993,
1958000,62656000,0.591566,0.6985,2.42142,37.9881,4.40937,25.2488,21.2293,18.8391,3.44031,2.28123,1.55009,
1960000,62720000,0.591672,0.695203,2.40753,38.0023,1.34583,25.2586,21.2374,18.8454,0.88747,0.805995,0.611575,
1962000,62784000,0.591787,0.704344,2.40743,38.0202,1.40585,25.2708,21.2475,18.8538,1.15697,0.673136,0.429789,
1964000,62848000,0.5919,0.702844,2.42072,38.043,1.93542,25.2854,21.2605,18.8656,1.4242,1.03271,0.806849,
1966000,62912000,0.592014,0.704125,2.41071,38.0598,1.70267,25.2993,21.2691,18.8712,1.0378,1.12202,0.750413,
1968000,62976000,0.59212,0.696766,2.39286,38.0904,1.46001,25.3195,21.2859,18.8867,0.880936,0.716903,0.917406,
1970000,63040000,0.59223,0.7005,2.37758,38.1051,1.99767,25.3308,21.2939,18.8923,1.45493,1.04735,0.881422,
1972000,63104000,0.592341,0.700938,2.40202,38.1176,11.4733,25.3406,21.3004,18.8971,8.5046,6.4269,4.24306,
1974000,63168000,0.59244,0.69025,2.43131,38.1328,1.33065,25.3528,21.3083,18.9024,0.93886,0.773753,0.538949,
1976000,63232000,0.592545,0.696437,2.4165,38.1544,1.34168,25.367,21.3206,18.9131,0.960726,0.792796,0.49859,
1978000,63296000,0.592658,0.703719,2.41285,38.1716,1.22514,25.3805,21.3295,18.9196,0.91433,0.643586,0.500757,
1980000,63360000,0.592754,0.688469,2.44031,38.1947,2.04877,25.3964,21.3421,18.9308,1.72942,0.922971,0.59556,
1982000,63424000,0.592861,0.697969,2.41764,38.2144,1.58303,25.4103,21.353,18.9396,1.10667,0.919176,0.660603,
1984000,63488000,0.59296,0.691437,2.40757,38.2274,1.39125,25.4199,21.3602,18.9449,1.00867,0.74927,0.597296,
1986000,63552000,0.593078,0.710187,2.40313,38.2355,1.97558,25.4269,21.3644,18.947,1.364,1.22132,0.742185,
1988000,63616000,0.593186,0.700234,2.41991,38.2637,1.2905,25.4453,21.3802,18.9614,0.817193,0.787303,0.614597,
1990000,63680000,0.593301,0.707578,2.38656,38.2882,1.43554,25.461,21.394,18.9742,0.897196,0.858541,0.720215,
1992000,63744000,0.593405,0.697312,2.4114,38.2983,2.30563,25.4688,21.3996,18.9777,1.92476,1.15326,0.5303,
1994000,63808000,0.593511,0.698797,2.42037,38.3146,1.30268,25.4808,21.4085,18.9846,0.998585,0.674099,0.495372,
1996000,63872000,0.593618,0.700078,2.4271,38.3245,2.43721,25.4886,21.4138,18.988,1.88855,1.31446,0.803481,
1998000,63936000,0.593722,0.69825,2.44159,38.3378,1.21541,25.498,21.4213,18.9939,0.88692,0.670882,0.490412,
2000000,64000000,0.593831,0.702797,2.43354,38.3739,1.31748,25.5215,21.4412,19.0126,0.862369,0.755657,0.648891,
2002000,64064000,0.593923,0.685687,2.44328,38.3915,1.83073,25.5337,21.4508,19.0211,1.16354,1.11909,0.863358,
2004000,64128000,0.594023,0.693797,2.43434,38.4107,1.13168,25.5469,21.4616,19.03,0.744157,0.649306,0.552574,
2006000,64192000,0.594128,0.698937,2.42699,38.4266,1.26198,25.5576,21.4706,19.0375,0.818386,0.750116,0.600131,
2008000,64256000,0.594236,0.703484,2.42519,38.4515,1.12354,25.5734,21.4847,19.0506,0.671064,0.642788,0.631539,
2010000,64320000,0.59433,0.687859,2.43387,38.4709,1.58608,25.5861,21.4957,19.0603,1.02299,0.87114,0.842761,
2012000,64384000,0.59443,0.695391,2.41959,38.4984,2.24867,25.6031,21.5114,19.0754,1.38066,1.14773,1.35389,
2014000,64448000,0.594527,0.691969,2.40963,38.5094,2.79588,25.612,21.5173,19.079,2.02,1.60032,1.08422,
2016000,64512000,0.594637,0.705891,2.40896,38.5335,1.3753,25.6282,21.5303,19.0911,0.922322,0.808495,0.622176,
2018000,64576000,0.594747,0.70525,2.39457,38.5563,1.95024,25.6431,21.5432,19.1027,1.19483,1.20253,0.964228,
2020000,64640000,0.594862,0.711141,2.38558,38.5929,1.81528,25.6668,21.5633,19.122,1.18868,0.91351,1.02361,
2022000,64704000,0.594962,0.695625,2.40024,38.6152,0.942676,25.683,21.5751,19.1319,0.584126,0.543667,0.501857,
2024000,64768000,0.595061,0.695266,2.41524,38.638,0.937285,25.7006,21.5869,19.141,0.582651,0.561657,0.472824,
2026000,64832000,0.595159,0.694109,2.41488,38.6642,1.08128,25.7197,21.6007,19.1527,0.64303,0.669293,0.554737,
2028000,64896000,0.595267,0.70525,2.40467,38.7024,1.54039,25.7427,21.6226,19.1742,1.03971,0.830536,0.775881,
2030000,64960000,0.59538,0.709813,2.38305,38.7244,1.65628,25.7575,21.6346,19.1852,1.06118,0.91053,0.887749,
2032000,65024000,0.595487,0.703953,2.38738,38.7537,1.71011,25.7773,21.6505,19.1998,1.33034,0.943991,0.51336,
2034000,65088000,0.595593,0.703531,2.3887,38.7696,2.79805,25.7896,21.6593,19.2055,2.17529,1.51158,0.901281,
2036000,65152000,0.595701,0.705141,2.40138,38.786,1.63044,25.8013,21.6684,19.2126,1.08347,1.00584,0.687548,
2038000,65216000,0.59581,0.706453,2.39036,38.8252,1.31777,25.8253,21.6905,19.2345,1.07203,0.620197,0.450146,
2040000,65280000,0.595915,0.702984,2.37122,38.8433,1.34597,25.8378,21.7008,19.2429,0.969054,0.670499,0.650385,
2042000,65344000,0.596026,0.709469,2.35458,38.8624,1.56247,25.8499,21.7117,19.2528,0.978338,0.914511,0.804893,
2044000,65408000,0.596136,0.7085,2.36122,38.8735,2.93492,25.8583,21.7179,19.2571,2.05798,1.70912,1.20722,
2046000,65472000,0.596242,0.704234,2.37034,38.8909,1.04451,25.8705,21.7274,19.2649,0.686607,0.639661,0.458695,
2048000,65536000,0.596347,0.704359,2.37874,38.9196,1.06397,25.8895,21.7433,19.2795,0.687131,0.606864,0.540004,
2050000,65600000,0.596445,0.696688,2.38005,38.9352,1.64283,25.9002,21.7523,19.2864,1.16425,1.01044,0.567818,
2052000,65664000,0.596554,0.707578,2.37563,38.9579,1.82062,25.9162,21.7644,19.297,1.09253,1.19068,0.838624,
2054000,65728000,0.59666,0.706391,2.37987,38.9728,1.23818,25.9269,21.7727,19.3034,0.798839,0.694923,0.641899,
2056000,65792000,0.596761,0.700359,2.37849,38.9909,1.50166,25.9398,21.7827,19.3115,1.1806,0.704685,0.603809,
2058000,65856000,0.596873,0.711563,2.37112,39.0197,1.58067,25.9573,21.7994,19.3272,1.14167,0.92967,0.575158,
2060000,65920000,0.596968,0.695297,2.38097,39.0308,1.15473,25.9665,21.8048,19.331,0.795513,0.64535,0.532988,
2062000,65984000,0.597072,0.704125,2.38448,39.0508,2.09301,25.9796,21.8165,19.3409,1.14486,0.97794,1.45383,
2064000,66048000,0.597185,0.713047,2.3581,39.0754,2.48272,25.9961,21.8299,19.3533,1.81206,1.26394,1.1326,
2066000,66112000,0.5973,0.715937,2.35521,39.1,1.90658,26.0115,21.8439,19.3664,0.993279,1.09913,1.20015,
2068000,66176000,0.597404,0.704719,2.37814,39.1057,1.03954,26.0184,21.8466,19.3656,0.687317,0.579663,0.521756,
2070000,66240000,0.597509,0.70625,2.39698,39.1179,0.871722,26.0279,21.853,19.3703,0.618301,0.504124,0.351372,
2072000,66304000,0.597607,0.699469,2.39104,39.1353,1.57228,26.0406,21.8621,19.3779,1.22566,0.825343,0.537238,
2074000,66368000,0.597708,0.702266,2.40054,39.1484,1.18745,26.0515,21.8686,19.3824,0.746436,0.660458,0.645492,
2076000,66432000,0.597812,0.706016,2.41027,39.1788,1.77314,26.0726,21.8853,19.3967,1.07946,1.04313,0.943747,
2078000,66496000,0.597912,0.701,2.42037,39.2004,4.26108,26.0868,21.8974,19.4076,3.13129,2.03867,2.04833,
2080000,66560000,0.598018,0.708406,2.38677,39.2395,1.93204,26.1137,21.9185,19.4266,1.20755,1.16981,0.951899,
2082000,66624000,0.598117,0.700891,2.3871,39.2614,3.85869,26.1312,21.9295,19.435,2.94738,2.17282,1.21707,
2084000,66688000,0.598221,0.706469,2.39301,39.2806,1.20767,26.1449,21.9399,19.4436,0.776022,0.708076,0.59572,
2086000,66752000,0.59832,0.701969,2.39944,39.3051,1.26338,26.162,21.9529,19.4553,0.858933,0.721985,0.580603,
2088000,66816000,0.59842,0.702625,2.40211,39.328,1.51019,26.1765,21.9661,19.4673,1.17141,0.813374,0.496884,
2090000,66880000,0.598517,0.699609,2.37743,39.3479,1.21928,26.1902,21.9769,19.4768,0.869697,0.659113,0.543904,
2092000,66944000,0.598617,0.702828,2.39498,39.3574,1.61827,26.1979,21.9821,19.4798,1.0257,0.940169,0.826329,
2094000,67008000,0.598719,0.705219,2.40029,39.3727,1.20529,26.2079,21.9911,19.487,0.899028,0.632212,0.494758,
2096000,67072000,0.598814,0.699219,2.40676,39.4019,1.44721,26.2271,22.0074,19.5019,0.966801,0.879472,0.621493,
2098000,67136000,0.598923,0.712891,2.37198,39.4138,1.26504,26.2357,22.0143,19.5067,0.893502,0.72549,0.525028,
2100000,67200000,0.59903,0.711344,2.3817,39.4352,1.74682,26.2504,22.0259,19.5169,1.30424,0.997171,0.596654,
2102000,67264000,0.599135,0.708766,2.37791,39.4524,1.17677,26.2621,22.0355,19.5251,0.835186,0.650526,0.513876,
2104000,67328000,0.599239,0.709047,2.37112,39.4849,2.17861,26.2824,22.0541,19.5425,1.49412,1.29569,0.913847,
2106000,67392000,0.599343,0.708969,2.36265,39.4968,1.41168,26.2923,22.0604,19.5462,0.999336,0.813552,0.576447,
2108000,67456000,0.599451,0.713172,2.37777,39.5258,1.98821,26.3107,22.0767,19.5616,1.2037,1.18989,1.04317,
2110000,67520000,0.59956,0.714328,2.37523,39.5361,2.33471,26.3188,22.0825,19.5649,1.61295,1.26921,1.11282,
2112000,67584000,0.599662,0.707187,2.36613,39.5545,1.25784,26.3317,22.0925,19.5734,0.750841,0.711591,0.715571,
2114000,67648000,0.599766,0.709359,2.37601,39.5692,1.14246,26.3451,22.0996,19.5771,0.76665,0.635315,0.560202,
2116000,67712000,0.599869,0.709297,2.37113,39.5945,5.53984,26.3619,22.1137,19.5898,4.05822,2.87006,2.44612,
2118000,67776000,0.599967,0.703438,2.37666,39.6141,1.99101,26.375,22.1251,19.599,1.29973,1.15197,0.973541,
2120000,67840000,0.600066,0.705047,2.37067,39.6395,1.65607,26.3947,22.138,19.6091,1.1579,0.970029,0.678871,
2122000,67904000,0.600164,0.703281,2.37844,39.6619,2.32623,26.41,22.1502,19.62,1.3877,1.43082,1.19934,
2124000,67968000,0.600269,0.712078,2.33703,39.6783,1.48113,26.4226,22.1589,19.6266,1.10691,0.798616,0.575069,
2126000,68032000,0.600374,0.711953,2.36236,39.7045,0.882511,26.4388,22.1739,19.6407,0.575796,0.500633,0.443453,
2128000,68096000,0.600476,0.708859,2.35863,39.7167,1.30693,26.4486,22.1804,19.6449,0.94834,0.728829,0.526815,
2130000,68160000,0.600582,0.713516,2.36563,39.7346,1.2819,26.4612,22.1903,19.6529,0.863621,0.74281,0.587919,
2132000,68224000,0.600681,0.706031,2.36305,39.7489,1.04347,26.4726,22.1978,19.6579,0.69043,0.592259,0.511247,
2134000,68288000,0.600785,0.711828,2.37694,39.7611,2.76332,26.4817,22.2046,19.6627,1.66168,1.5582,1.56422,
2136000,68352000,0.600893,0.715828,2.34516,39.7879,1.26442,26.4992,22.2195,19.6764,0.844017,0.789341,0.513155,
2138000,68416000,0.601,0.715703,2.36297,39.7943,0.779022,26.5071,22.2223,19.6758,0.488017,0.466076,0.389215,
2140000,68480000,0.601095,0.702734,2.35807,39.8166,1.69042,26.5225,22.2343,19.6863,1.08545,1.06526,0.737938,
2142000,68544000,0.601192,0.704281,2.37335,39.8445,0.896436,26.5424,22.2488,19.6995,0.632201,0.506426,0.383995,
2144000,68608000,0.601293,0.709156,2.3392,39.8662,1.59871,26.5561,22.2612,19.7111,0.949119,0.889763,0.929178,
2146000,68672000,0.601387,0.703,2.34169,39.8899,2.56458,26.5718,22.2741,19.7232,1.78453,1.47855,1.09836,
2148000,68736000,0.601493,0.714688,2.3465,39.9074,3.29605,26.5833,22.2844,19.7316,2.1451,2.02408,1.47159,
2150000,68800000,0.601604,0.721516,2.34232,39.9303,2.35434,26.5978,22.2975,19.7435,1.97261,1.08659,0.686324,
2152000,68864000,0.601702,0.706469,2.32636,39.956,1.01242,26.6135,22.3121,19.7578,0.754964,0.543581,0.399436,
2154000,68928000,0.601816,0.72475,2.30697,39.981,1.45271,26.6295,22.3262,19.7709,1.02902,0.76283,0.685254,
2156000,68992000,0.601921,0.715359,2.29857,39.9912,1.32534,26.6377,22.3317,19.7743,0.967791,0.736004,0.527462,
2158000,69056000,0.602028,0.716797,2.3222,40.0107,1.29155,26.6511,22.3423,19.7838,0.959677,0.672219,0.543356,
2160000,69120000,0.602132,0.713844,2.34943,40.0206,2.10714,26.6591,22.348,19.7866,1.48755,1.24206,0.827353,
2162000,69184000,0.602226,0.704594,2.35697,40.0317,1.67163,26.6692,22.3536,19.7891,1.14909,1.00652,0.678867,
2164000,69248000,0.602326,0.710094,2.3645,40.051,1.36395,26.6829,22.3638,19.7981,1.01124,0.774941,0.487064,
