HighEntropy
Actor Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-170, Activation-RELU,Layer 2,Neurons-170, Activation-RELU,Layer 3,Neurons-32, Activation-SOFTMAX,
Actor Learning Rate:,0.0005
Optimizer Type:,Momentum
Momentum Coeff:,0.95
Entropy Coeff:,0.03
Baseline Type:,Critic Network
Critic Topology:,Layer 0,Neurons-85, Activation-LINEAR,Layer 1,Neurons-85, Activation-RELU,Layer 2,Neurons-1, Activation-LINEAR,
Critic Learning Rate:,0.015
Critic Optimizer Type:,SDG

Workers:,8, Batch Size:,32


Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
208000,6656000,0.409018,0.615687,17.7367,0.889404,10.9644,10.8545,8.7494,0.556262,0.345302,0.601979,
210000,6720000,0.411036,0.620938,17.794,0.463233,10.9954,10.8827,8.79174,0.271254,0.155317,0.341881,
212000,6784000,0.412976,0.616687,17.831,0.505816,11.0158,10.8996,8.82025,0.218482,0.124894,0.438768,
214000,6848000,0.414938,0.622906,17.873,0.480025,11.0391,10.9191,8.85197,0.283082,0.151356,0.356904,
216000,6912000,0.416844,0.620781,17.9146,0.878316,11.0616,10.9392,8.88301,0.542918,0.289243,0.626911,
218000,6976000,0.418766,0.626359,17.9446,1.42306,11.0782,10.952,8.9072,0.746078,0.454837,1.1232,
220000,7040000,0.420594,0.619828,17.985,2.89953,11.1002,10.9713,8.93738,1.73019,1.05886,2.07185,
222000,7104000,0.422358,0.616422,18.018,0.583596,11.1184,10.9864,8.96261,0.380717,0.240128,0.371453,
224000,7168000,0.424173,0.625609,18.0513,0.363648,11.1372,11.0014,8.98785,0.193703,0.111584,0.286824,
226000,7232000,0.42595,0.625,18.0575,1.11821,11.1413,11.002,8.99459,0.657898,0.390082,0.815725,
228000,7296000,0.427645,0.619109,18.1033,0.599158,11.1662,11.0245,9.02794,0.393286,0.197797,0.406439,
230000,7360000,0.42936,0.624906,18.1229,1.75626,11.1778,11.0321,9.04379,1.05384,0.653661,1.24362,
232000,7424000,0.431054,0.625828,18.1613,0.685926,11.199,11.0497,9.07288,0.391092,0.238812,0.510402,
234000,7488000,0.432717,0.625687,18.1983,0.286569,11.2199,11.0669,9.10028,0.14287,0.0956875,0.229247,
236000,7552000,0.434434,0.63525,18.2402,1.2602,11.2431,11.0873,9.13085,0.685609,0.426478,0.967554,
238000,7616000,0.436041,0.625703,18.2587,0.404293,11.2534,11.095,9.14568,0.128294,0.105099,0.368711,
240000,7680000,0.437697,0.634781,18.2744,0.584814,11.2626,11.1009,9.15842,0.390576,0.219266,0.376005,
242000,7744000,0.439303,0.632,18.3036,0.730503,11.2784,11.1146,9.18073,0.344346,0.229178,0.602112,
244000,7808000,0.440831,0.625766,18.327,0.425303,11.2916,11.1252,9.19822,0.227704,0.117918,0.339307,
246000,7872000,0.44238,0.631344,18.3485,0.160233,11.3034,11.1353,9.21448,0.0947658,0.0557703,0.116549,
248000,7936000,0.443819,0.620781,18.3642,0.727924,11.3125,11.1404,9.22829,0.481654,0.238765,0.49079,
250000,8000000,0.445302,0.629141,18.3808,0.97628,11.3222,11.1464,9.24224,0.59634,0.339151,0.694606,
252000,8064000,0.446743,0.626969,18.4003,0.854575,11.3331,11.1542,9.25829,0.504375,0.288079,0.62683,
254000,8128000,0.448192,0.630781,18.4265,4.09711,11.3476,11.1661,9.27829,2.18196,1.41128,3.1676,
256000,8192000,0.449553,0.622344,18.453,0.887722,11.3623,11.1785,9.29798,0.539515,0.306003,0.635088,
258000,8256000,0.450993,0.635344,18.4655,0.475993,11.3694,11.1835,9.30826,0.318194,0.176556,0.306839,
260000,8320000,0.452372,0.630234,18.4818,0.510857,11.3786,11.1906,9.32068,0.286561,0.164701,0.389527,
262000,8384000,0.453747,0.632563,18.4868,0.673682,11.3817,11.1906,9.32663,0.38365,0.253296,0.492445,
264000,8448000,0.455118,0.634625,18.499,1.2849,11.389,11.1944,9.33743,0.744003,0.446329,0.94775,
266000,8512000,0.456437,0.630625,18.5119,5.74128,11.3962,11.1996,9.34813,3.52741,2.06289,4.03289,
268000,8576000,0.457703,0.626031,18.5238,0.698921,11.403,11.2031,9.35914,0.391227,0.242986,0.525728,
270000,8640000,0.458942,0.625,18.541,0.887108,11.4127,11.2102,9.37284,0.521854,0.300223,0.651533,
272000,8704000,0.460134,0.621031,18.5568,0.561238,11.4216,11.216,9.3863,0.443048,0.204296,0.277416,
274000,8768000,0.461394,0.632734,18.5729,1.21592,11.4308,11.2228,9.39884,0.664257,0.397107,0.937834,
276000,8832000,0.462644,0.633953,18.6088,0.594767,11.4504,11.241,9.42435,0.323019,0.172124,0.468807,
278000,8896000,0.463889,0.635641,18.6117,0.278524,11.4523,11.2407,9.42808,0.101588,0.0691083,0.249959,
280000,8960000,0.465083,0.631125,18.6293,1.877,11.4619,11.2483,9.44191,0.906358,0.596499,1.53162,
282000,9024000,0.466243,0.628563,18.6431,0.407406,11.4695,11.2544,9.45279,0.218162,0.132995,0.317329,
284000,9088000,0.467371,0.626391,18.6551,0.674452,11.4766,11.2588,9.46265,0.423876,0.265823,0.452274,
286000,9152000,0.46842,0.617484,18.6665,0.416995,11.4836,11.2631,9.47153,0.271201,0.1814,0.259672,
288000,9216000,0.469566,0.633313,18.6797,0.688958,11.491,11.2679,9.48281,0.432579,0.236905,0.481056,
290000,9280000,0.470726,0.637891,18.6919,0.37139,11.4983,11.2722,9.49281,0.192658,0.12676,0.291111,
292000,9344000,0.471862,0.636516,18.7239,0.739513,11.5158,11.2881,9.51569,0.368472,0.253038,0.589135,
294000,9408000,0.472981,0.636297,18.7309,0.820678,11.5201,11.29,9.52214,0.415266,0.279446,0.650367,
296000,9472000,0.474017,0.626359,18.7405,0.848303,11.526,11.2934,9.52994,0.52603,0.344852,0.5692,
298000,9536000,0.475107,0.6365,18.7668,0.675544,11.5403,11.306,9.54921,0.40051,0.232761,0.491705,
300000,9600000,0.476129,0.628313,18.7562,0.510627,11.5352,11.2975,9.54482,0.252182,0.130471,0.424407,
302000,9664000,0.477173,0.633828,18.7689,1.23308,11.5424,11.3021,9.5555,0.855186,0.446598,0.767919,
304000,9728000,0.478174,0.629359,18.7818,0.526157,11.5501,11.307,9.56575,0.339205,0.205,0.346058,
306000,9792000,0.479179,0.631953,18.8018,1.27362,11.5612,11.3166,9.58036,0.780057,0.447062,0.902085,
308000,9856000,0.4802,0.636375,18.8096,0.579827,11.5658,11.3192,9.58698,0.293512,0.184297,0.464849,
310000,9920000,0.481198,0.634812,18.8294,1.86123,11.577,11.3281,9.60172,1.04976,0.66927,1.38357,
312000,9984000,0.482164,0.632016,18.8356,0.539282,11.5807,11.3299,9.60739,0.35456,0.201186,0.353039,
314000,10048000,0.483136,0.634703,18.8463,2.02163,11.5868,11.3339,9.61636,1.33426,0.687769,1.35414,
316000,10112000,0.484057,0.628688,18.866,0.297604,11.598,11.3426,9.63104,0.206521,0.105031,0.186778,
318000,10176000,0.484966,0.628484,18.8899,0.537818,11.6113,11.354,9.64841,0.332775,0.187344,0.378696,
320000,10240000,0.485907,0.635531,18.8903,1.7279,11.6118,11.3524,9.65065,1.08778,0.582425,1.20961,
322000,10304000,0.486808,0.631078,18.9052,0.507153,11.6203,11.3587,9.66218,0.378009,0.169596,0.29249,
324000,10368000,0.487711,0.633047,18.9055,0.445278,11.621,11.3565,9.66428,0.292492,0.150547,0.300094,
326000,10432000,0.488587,0.630422,18.9094,0.230788,11.6233,11.3572,9.66838,0.131913,0.070219,0.175873,
328000,10496000,0.489415,0.624391,18.9179,0.606289,11.6281,11.3601,9.6757,0.334418,0.175639,0.474238,
330000,10560000,0.490313,0.637672,18.924,0.614474,11.6323,11.3616,9.68104,0.3784,0.224358,0.429016,
332000,10624000,0.491155,0.630016,18.9428,0.740999,11.6426,11.3696,9.69593,0.429308,0.299216,0.524638,
334000,10688000,0.491978,0.628656,18.9385,0.391169,11.6411,11.3652,9.69444,0.28815,0.134342,0.227891,
336000,10752000,0.492846,0.637703,18.9485,0.181222,11.6472,11.3688,9.70246,0.107286,0.0555671,0.135069,
338000,10816000,0.49365,0.628781,18.9522,0.648148,11.6493,11.3689,9.70713,0.378329,0.175766,0.496054,
340000,10880000,0.494447,0.629203,18.9627,1.22574,11.6561,11.3721,9.71572,0.79768,0.449092,0.815143,
342000,10944000,0.495222,0.626859,18.9789,1.44618,11.6655,11.3791,9.72784,0.972433,0.571498,0.905098,
344000,11008000,0.496009,0.630594,18.9939,2.12192,11.6742,11.385,9.73986,1.4453,0.724849,1.37413,
346000,11072000,0.496754,0.624875,18.9889,1.19935,11.6723,11.3803,9.73784,0.826443,0.395537,0.773944,
348000,11136000,0.497536,0.632828,19.0072,0.526152,11.6827,11.3885,9.75136,0.299757,0.159589,0.401887,
350000,11200000,0.498348,0.639719,19.014,0.747238,11.6873,11.3896,9.75785,0.414767,0.269829,0.559933,
352000,11264000,0.499078,0.626828,19.0088,0.581707,11.6857,11.3842,9.75593,0.369552,0.209907,0.397181,
354000,11328000,0.499814,0.629313,19.0252,0.36765,11.6951,11.3915,9.76819,0.26302,0.121946,0.226089,
356000,11392000,0.50056,0.632625,19.0223,0.358418,11.6943,11.3879,9.76764,0.228826,0.145711,0.234244,
358000,11456000,0.501294,0.631953,19.0331,1.7393,11.7007,11.3923,9.77586,1.10314,0.617203,1.19469,
360000,11520000,0.50201,0.630094,19.0379,0.723458,11.7039,11.3927,9.781,0.348174,0.20923,0.598657,
362000,11584000,0.502734,0.633219,19.0631,0.699331,11.7179,11.405,9.79889,0.372904,0.203092,0.555663,
364000,11648000,0.503421,0.627641,19.0736,0.511511,11.7246,11.4082,9.80759,0.28261,0.188569,0.382382,
366000,11712000,0.504115,0.6305,19.0938,0.488202,11.736,11.4174,9.82248,0.274289,0.154945,0.37296,
368000,11776000,0.504837,0.636953,19.1141,0.757368,11.7471,11.427,9.83742,0.41458,0.279568,0.568834,
370000,11840000,0.505517,0.630609,19.1282,0.107813,11.7553,11.4333,9.8478,0.0554162,0.0405838,0.0831008,
372000,11904000,0.506171,0.627203,19.1497,1.18598,11.7675,11.4432,9.86346,0.808917,0.375015,0.782028,
374000,11968000,0.506852,0.633406,19.1511,0.709646,11.7687,11.4419,9.86628,0.506374,0.258792,0.424511,
376000,12032000,0.507505,0.629672,19.1609,9.91331,11.7752,11.4449,9.87403,6.03025,3.40611,7.09283,
378000,12096000,0.508186,0.636172,19.1807,0.502616,11.7871,11.4536,9.88836,0.293734,0.162547,0.374061,
380000,12160000,0.508797,0.624375,19.1824,0.521436,11.7884,11.4529,9.8908,0.255652,0.170889,0.421111,
382000,12224000,0.509432,0.630016,19.1884,1.0285,11.7927,11.4538,9.89626,0.694404,0.402885,0.64289,
384000,12288000,0.510037,0.625547,19.2022,0.378423,11.8011,11.4593,9.90676,0.218307,0.12804,0.281339,
386000,12352000,0.51066,0.630344,19.2098,1.66154,11.8062,11.4614,9.91307,1.06297,0.65913,1.09378,
388000,12416000,0.511313,0.637422,19.2247,0.561171,11.8147,11.4683,9.92378,0.353961,0.199094,0.38728,
390000,12480000,0.511958,0.637062,19.2287,0.544333,11.8175,11.469,9.92735,0.326652,0.148726,0.40924,
392000,12544000,0.512613,0.640359,19.2342,1.29268,11.8209,11.4707,9.93197,0.841915,0.473539,0.85905,
394000,12608000,0.513225,0.633078,19.2445,0.372787,11.8274,11.4747,9.93967,0.277485,0.132633,0.210667,
396000,12672000,0.513854,0.637734,19.2475,1.7206,11.8298,11.4745,9.94282,1.06065,0.576069,1.22622,
398000,12736000,0.51443,0.628609,19.2444,0.450817,11.8286,11.4709,9.94225,0.326078,0.182502,0.252194,
400000,12800000,0.514986,0.625625,19.2607,0.654602,11.8384,11.4781,9.95401,0.488795,0.242801,0.361428,
402000,12864000,0.515541,0.626453,19.2605,0.862803,11.8398,11.4754,9.95497,0.473884,0.342667,0.634383,
404000,12928000,0.516099,0.628344,19.265,0.269617,11.8439,11.4754,9.95891,0.137039,0.0729807,0.220426,
406000,12992000,0.516666,0.631234,19.2791,0.406888,11.8525,11.4814,9.96897,0.270348,0.140159,0.269861,
408000,13056000,0.517191,0.623734,19.2997,1.123,11.8646,11.4911,9.98316,0.844934,0.391485,0.627656,
410000,13120000,0.517748,0.631375,19.2995,0.534549,11.8657,11.489,9.98403,0.323744,0.153229,0.396804,
412000,13184000,0.518351,0.641953,19.3119,0.504808,11.8734,11.4939,9.99306,0.288828,0.162962,0.380596,
414000,13248000,0.51887,0.625641,19.3187,0.0830597,11.8779,11.4961,9.99833,0.0519539,0.0329627,0.0557958,
416000,13312000,0.519429,0.63525,19.3308,0.161346,11.8851,11.5014,10.007,0.0673491,0.0453264,0.139435,
418000,13376000,0.519951,0.6285,19.3333,0.949608,11.8875,11.5009,10.0097,0.581139,0.373693,0.65145,
420000,13440000,0.520445,0.623781,19.3429,0.628863,11.8941,11.5038,10.017,0.431191,0.227052,0.39748,
422000,13504000,0.520988,0.634906,19.3515,0.329684,11.8994,11.5068,10.0238,0.223604,0.125997,0.206924,
424000,13568000,0.521506,0.630781,19.3567,2.44949,11.903,11.5078,10.0285,1.57384,0.955442,1.6156,
