Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0005
Training Time, 7010.0s

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
310000,9920000,0.422918,0.506984,16.854,0.158723,10.7963,10.3139,7.81796,0.141045,0.0528961,0.0500116,
312000,9984000,0.423466,0.508438,16.871,0.0292061,10.8066,10.3223,7.82926,0.023185,0.0111589,0.0138177,
314000,10048000,0.423995,0.506547,16.8929,0.252021,10.8192,10.3336,7.84424,0.198764,0.0996693,0.118632,
316000,10112000,0.424509,0.505172,16.9088,0.578705,10.8296,10.3411,7.85425,0.506333,0.21513,0.17957,
318000,10176000,0.425014,0.504828,16.9208,0.201322,10.8377,10.3465,7.86171,0.171902,0.082006,0.0652323,
320000,10240000,0.425535,0.508438,16.9271,0.291501,10.843,10.3489,7.86502,0.243604,0.108415,0.117797,
322000,10304000,0.426017,0.503156,16.9396,0.0245364,10.8515,10.3545,7.87268,0.0192668,0.010892,0.0105919,
324000,10368000,0.426485,0.501781,16.9538,0.10049,10.8602,10.3616,7.88198,0.0771032,0.0424762,0.048468,
326000,10432000,0.426986,0.508141,16.9735,0.118066,10.8721,10.3714,7.89509,0.100217,0.0472399,0.0407978,
328000,10496000,0.427461,0.504828,16.9881,0.235432,10.8813,10.3784,7.9045,0.186731,0.0920902,0.109904,
330000,10560000,0.427905,0.500859,17.0027,0.621739,10.8903,10.3856,7.91413,0.465248,0.264107,0.316782,
332000,10624000,0.428358,0.502969,17.0107,0.581281,10.8967,10.3886,7.91848,0.457471,0.23694,0.269197,
334000,10688000,0.428822,0.505953,17.0293,0.277371,10.9085,10.3976,7.93036,0.221184,0.112357,0.12405,
336000,10752000,0.42925,0.500656,17.0386,1.15643,10.9146,10.4019,7.93628,0.900514,0.49215,0.533102,
338000,10816000,0.429735,0.511187,17.049,0.409163,10.9219,10.4066,7.9426,0.353673,0.137781,0.152794,
340000,10880000,0.430155,0.501203,17.0627,0.0520914,10.9302,10.4134,7.95157,0.0419498,0.023563,0.0199629,
342000,10944000,0.430605,0.507125,17.0813,0.530315,10.9407,10.423,7.96434,0.399961,0.21664,0.272638,
344000,11008000,0.431043,0.505859,17.0889,0.0962348,10.9463,10.4263,7.96871,0.0793005,0.0358587,0.0410696,
346000,11072000,0.431458,0.502859,17.1042,1.12579,10.9558,10.4338,7.97871,0.917697,0.441424,0.479983,
348000,11136000,0.431875,0.503969,17.117,0.121249,10.9648,10.4395,7.98623,0.0958305,0.0508819,0.0541189,
