Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0001
Training Time, 7043.79s

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
296000,9472000,0.428224,0.513266,17.3825,1.5839,11.1375,10.5758,8.13994,1.3033,0.647169,0.625546,
298000,9536000,0.428831,0.518734,17.4091,0.837048,11.1565,10.5878,8.15523,0.673878,0.361965,0.33988,
300000,9600000,0.429354,0.50725,17.4356,0.425309,11.1758,10.5996,8.17014,0.3711,0.146765,0.14708,
302000,9664000,0.429941,0.518031,17.4592,1.17643,11.194,10.6095,8.18268,0.984336,0.467521,0.443267,
304000,9728000,0.430484,0.512484,17.4845,1.76072,11.2128,10.6206,8.19673,1.50059,0.697231,0.601854,
306000,9792000,0.431015,0.511688,17.515,0.548019,11.2344,10.6344,8.21433,0.469911,0.203877,0.194789,
308000,9856000,0.43159,0.519562,17.546,0.239588,11.2551,10.6491,8.23292,0.193005,0.107259,0.0929887,
310000,9920000,0.432143,0.517297,17.5722,0.282644,11.2759,10.6601,8.24612,0.235343,0.114039,0.107223,
312000,9984000,0.432681,0.516016,17.6037,0.0674634,11.2964,10.6754,8.26555,0.0570254,0.024395,0.0265386,
314000,10048000,0.433252,0.522438,17.6246,0.963244,11.3142,10.6834,8.27512,0.797973,0.411839,0.348521,
316000,10112000,0.433797,0.519328,17.6572,0.872946,11.3357,10.6993,8.29479,0.678457,0.41139,0.363991,
318000,10176000,0.434315,0.516062,17.6833,2.35357,11.354,10.7113,8.30982,2.02984,0.913055,0.765103,
320000,10240000,0.434807,0.513047,17.7071,0.647598,11.3704,10.7225,8.32374,0.556538,0.244332,0.223495,
322000,10304000,0.435299,0.514109,17.7316,2.23674,11.3881,10.7334,8.33742,2.01514,0.718424,0.652731,
324000,10368000,0.435804,0.517047,17.7554,0.189852,11.406,10.7439,8.35023,0.164003,0.0792035,0.0536043,
326000,10432000,0.436281,0.513578,17.7912,1.05569,11.4297,10.7611,8.37175,0.827059,0.454029,0.473624,
328000,10496000,0.436742,0.511953,17.8183,0.456662,11.4477,10.7741,8.38819,0.393754,0.178766,0.146768,
330000,10560000,0.43723,0.517234,17.8474,3.17263,11.4688,10.7873,8.40419,2.78953,1.12687,1.00711,
332000,10624000,0.437689,0.513375,17.8729,0.33408,11.4865,10.7991,8.4191,0.270785,0.142377,0.134214,
334000,10688000,0.438218,0.525984,17.8977,0.300151,11.5036,10.8107,8.43351,0.254761,0.115305,0.10905,
336000,10752000,0.438674,0.514922,17.9214,1.11762,11.5196,10.822,8.44754,0.94739,0.414893,0.423549,
